row_number,id,audience,source_file,source_line,surface,section,decision_type,engine_meaning_plain_he,before_in_context,context_confidence,notes
308,SD-HE-00462,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,178,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: נאספו מספיק שאלות לתמונה ראשונית, אך התוצאות עדיין מצביעות על קושי — כדאי חיזוק ממוקד לפני שמסמנים את הנושא כיציב.",high,
309,SD-HE-00466,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,191,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: הדוח נראה מתקדם לטובה, וכדאי לוודא שזה לא מקרה חד־פעמי.",high,
310,SD-HE-00473,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,213,decision_general,progression,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: progression
סוג החלטה: recommendation
כפי שמופיע: כדאי תרגול קצר וממוקד באותה רמה, ואז לבדוק אם באמת כדאי לשנות משהו.",high,
311,SD-HE-00474,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,214,decision_general,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בממשק החלטות
אזור: progression
סוג החלטה: progression
כפי שמופיע: נעשה עוד חזרה קצרה וברורה ברמה הנוכחית, לפני שמנסים קפיצה קטנה קדימה.",high,
312,SD-HE-00475,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,215,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: כדאי להמשיך לתרגל באותה רמת קושי, ואז לבדוק שוב אם מתאים להתקדם.",high,
313,SD-HE-00476,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,220,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: כדאי חיזוק ממוקד, ואז ניסיון קצר בלי הכוונה באמצע, לפני שמעלים רמת קושי.",high,
314,SD-HE-00480,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,236,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: עדיין מוקדם לקבוע כיוון — כדאי לאסוף עוד נתוני תרגול ואז לבדוק שוב.",high,
315,SD-HE-00482,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,242,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: נכון לעכשיו כדאי להמשיך לתרגל ולשים לב, ולבדוק שוב אחרי עוד קצת.",high,
316,SD-HE-00483,mixed_or_unclear,utils/contracts/narrative-contract-v1.js,243,decision_general,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בממשק החלטות
אזור: general
סוג החלטה: recommendation
כפי שמופיע: כדאי לבדוק שוב אחרי עוד תרגול קצר, כדי לוודא שהכיוון נשמר לפני שמחמירים בקביעת כיוון.",high,
317,SD-HE-00488,mixed_or_unclear,utils/diagnostic-labels-he.js,19,diagnostic_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"במנוע אבחון/ניתוח
אזור: general
סוג החלטה: recommendation
כפי שמופיע: באבחון/ניתוח: קושי שכדאי לשים אליו לב",high,
318,SD-HE-00489,mixed_or_unclear,utils/diagnostic-labels-he.js,20,diagnostic_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"במנוע אבחון/ניתוח
אזור: general
סוג החלטה: recommendation
כפי שמופיע: באבחון/ניתוח: כדאי לחזק את הנושא הזה עוד קצת",high,
319,SD-HE-00495,mixed_or_unclear,utils/diagnostic-labels-he.js,93,diagnostic_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"במנוע אבחון/ניתוח
אזור: progression
סוג החלטה: progression
כפי שמופיע: באבחון/ניתוח: רמה בסיסית",high,
320,SD-HE-00496,mixed_or_unclear,utils/diagnostic-labels-he.js,94,diagnostic_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"במנוע אבחון/ניתוח
אזור: progression
סוג החלטה: progression
כפי שמופיע: באבחון/ניתוח: רמה בינונית",high,
321,SD-HE-00497,mixed_or_unclear,utils/diagnostic-labels-he.js,95,diagnostic_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"במנוע אבחון/ניתוח
אזור: progression
סוג החלטה: progression
כפי שמופיע: באבחון/ניתוח: רמה מתקדמת",high,
322,SD-HE-00505,mixed_or_unclear,utils/diagnostic-labels-he.js,281,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: שגיאה בחיבור בעמודות עשרות",high,
323,SD-HE-00509,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,9,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: בחירת דרך פתרון לא מתאימה",high,
324,SD-HE-00517,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,17,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: פיענוח אותיות/צלילים",high,
325,SD-HE-00519,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,19,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: שליפת פרטים מהטקסט",high,
326,SD-HE-00520,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,20,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: הסקה מהטקסט",high,
327,SD-HE-00522,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,22,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: סדר צעדים או מידע",high,
328,SD-HE-00523,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,23,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: דפוס דקדוקי",high,
329,SD-HE-00526,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,26,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: דפוס כתיב",high,
330,SD-HE-00529,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,29,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: סיווג",high,
331,SD-HE-00535,mixed_or_unclear,utils/fast-diagnostic-engine/parent-copy-he.js,35,diagnostic_engine,validation_error,validation_error,הודעת חסימה/שגיאה שמונעת פעולה.,"במנוע אבחון/ניתוח
אזור: validation_error
סוג החלטה: validation_error
כפי שמופיע: באבחון/ניתוח: ערך מקום",high,
332,SD-HE-00611,mixed_or_unclear,utils/fast-diagnostic-engine/probe-map-he.js,203,diagnostic_engine,general,data_sufficiency,הודעה שהנתונים אינם מספיקים לקבלת החלטה.,"במנוע אבחון/ניתוח
אזור: general
סוג החלטה: data_sufficiency
כפי שמופיע: באבחון/ניתוח: לבדוק קודם כל שלב מציאת מכנה משותף בלי לדלג ישר לתוצאה הסופית.",high,
333,SD-HE-00669,mixed_or_unclear,utils/fast-diagnostic-engine/run-fast-diagnosis-for-unit.js,274,diagnostic_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"במנוע אבחון/ניתוח
אזור: general
סוג החלטה: recommendation
כפי שמופיע: באבחון/ניתוח: זוהי השערת עבודה — כדאי לאמת בתרגול המשך.",high,
334,SD-HE-00670,mixed_or_unclear,utils/fast-diagnostic-engine/run-fast-diagnosis-for-unit.js,276,diagnostic_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"במנוע אבחון/ניתוח
אזור: general
סוג החלטה: recommendation
כפי שמופיע: באבחון/ניתוח: הדפוס נראה יציב יחסית לטווח הזה — עדיין כדאי לעקוב גם בהמשך.",high,
335,SD-HE-00675,mixed_or_unclear,utils/learning-patterns-analysis.js,114,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כשיש טעות, לפעמים חוזר אותו דפוס (… מקרים דומים בתקופה שנבחרה) — כדאי לעצור רגע על דוגמה אחת ביחד.",medium,placeholders substituted
336,SD-HE-00676,mixed_or_unclear,utils/learning-patterns-analysis.js,115,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: מה כדאי לעשות בבית: לבחור תרגיל אחד קצר, לעבור עליו בקול צעד אחר צעד, ואז לתת לילד לנסות שוב בעצמו.",high,
337,SD-HE-00703,mixed_or_unclear,utils/learning-patterns-analysis.js,581,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: שמירה על רמה טובה",high,
338,SD-HE-00707,mixed_or_unclear,utils/learning-patterns-analysis.js,650,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: … יש כאן כמה טעויות בלי דפוס חוזר ברור — עדיף לא למהר למסקנות; כדאי להמשיך בתרגול רגוע ולצבור עוד דוגמאות.",medium,placeholders substituted
339,SD-HE-00711,mixed_or_unclear,utils/learning-patterns-analysis.js,676,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: רואים שמירה טובה על הרמה ב־….",medium,placeholders substituted
340,SD-HE-00712,mixed_or_unclear,utils/learning-patterns-analysis.js,680,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: רואים גם שמירה טובה על הרמה ב־….",medium,placeholders substituted
341,SD-HE-00713,mixed_or_unclear,utils/learning-patterns-analysis.js,690,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: יש גם כמה תחומים שכדאי לחזק: ….",medium,placeholders substituted
342,SD-HE-00717,mixed_or_unclear,utils/learning-patterns-analysis.js,732,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי פעמיים בשבוע, כרבע שעה ב… … — לקרוא יחד את הניסוח, לפרק למשפטים קצרים, ורק אז לנסח תשובה.",medium,placeholders substituted
343,SD-HE-00721,mixed_or_unclear,utils/learning-patterns-analysis.js,764,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: מומלץ לבחור כמה דוגמאות לעבור ביחד עם הילד צעד־צעד, ולנסות השבוע להעלות את אחוזי ההצלחה — מספיק אפילו שיפור קטן באחוזי ההצלחה.",high,
344,SD-HE-00724,mixed_or_unclear,utils/learning-patterns-analysis.js,778,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: להמשיך בשבוע הבא באותו קצב סביב … — לשמור על הרמה הטובה.",medium,placeholders substituted
345,SD-HE-00727,mixed_or_unclear,utils/learning-patterns-analysis.js,824,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: … — דיוק …% (… שאלות; מומלץ לשמר קצב)",medium,placeholders substituted
346,SD-HE-00732,mixed_or_unclear,utils/learning-patterns-analysis.js,919,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: ב…: לדחות שינוי רמה/כיתה ותוכנית ארוכה עד שיתייצב נתון.",medium,placeholders substituted
347,SD-HE-00736,mixed_or_unclear,utils/learning-patterns-analysis.js,934,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: ב…: משימה אחת קצרה עם חזרה על טעות טיפוסית באותה רמה.",medium,placeholders substituted
348,SD-HE-00738,mixed_or_unclear,utils/learning-patterns-analysis.js,937,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: חיזוק ממוקד באותה רמה; פחות נושאים במקביל.",high,
349,SD-HE-00739,mixed_or_unclear,utils/learning-patterns-analysis.js,938,recommendation_engine,progression,data_sufficiency,הודעה שהנתונים אינם מספיקים לקבלת החלטה.,"בהמלצות מערכת
אזור: progression
סוג החלטה: data_sufficiency
כפי שמופיע: בהמלצת מערכת: לא לדחוף עלייה מהירה מדי ברמה בבית; לא לדלג על טעויות חוזרות.",high,
350,SD-HE-00740,mixed_or_unclear,utils/learning-patterns-analysis.js,949,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: ב… יש הצלחה עם הילד עדיין נעזר ברמזים — כדאי לעבוד עכשיו על מעבר הדרגתי לעצמאות.",medium,placeholders substituted
351,SD-HE-00741,mixed_or_unclear,utils/learning-patterns-analysis.js,951,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: ב…: לדחות עלייה מהירה מדי ברמה עד שיורדת התלות מעט.",medium,placeholders substituted
352,SD-HE-00743,mixed_or_unclear,utils/learning-patterns-analysis.js,966,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: ב… נראה שהרמה נשמרת טוב יחסית — להישאר על שגרה רגועה.",medium,placeholders substituted
353,SD-HE-00746,mixed_or_unclear,utils/learning-patterns-analysis.js,982,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לעקוב אחרי דיוק באותה רמה לפני שמוסיפים משתנים.",high,
354,SD-HE-00749,mixed_or_unclear,utils/learning-patterns-analysis.js,990,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: ב…: שני מפגשים קצרים בשבוע באותה רמה.",medium,placeholders substituted
355,SD-HE-00751,mixed_or_unclear,utils/learning-patterns-analysis.js,994,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לא להחמיר רמה בלי שני מפגשים טובים ברצף.",high,
356,SD-HE-00755,mixed_or_unclear,utils/learning-patterns-analysis.js,1034,recommendation_engine,data_sufficiency,data_sufficiency,הודעה שהנתונים אינם מספיקים לקבלת החלטה.,"בהמלצות מערכת
אזור: data_sufficiency
סוג החלטה: data_sufficiency
כפי שמופיע: בהמלצת מערכת: בתקופה שנבחרה עדיין אין מספיק תרגול כדי להבין איפה מתחיל הקושי או להמליץ על שינוי גדול.",high,
357,SD-HE-00764,mixed_or_unclear,utils/learning-patterns-analysis.js,1095,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לאסוף עוד תרגול לפני שמחליטים מה כדאי לחזק קודם.",high,
358,SD-HE-00768,mixed_or_unclear,utils/learning-patterns-analysis.js,1453,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: יש נתוני מגמה בשורות, אך אין עדיין סיפור מגמה אחיד ברמת המקצוע — כדאי לאסוף עוד תרגול.",high,
359,SD-HE-00769,mixed_or_unclear,utils/learning-patterns-analysis.js,1454,recommendation_engine,data_sufficiency,data_sufficiency,הודעה שהנתונים אינם מספיקים לקבלת החלטה.,"בהמלצות מערכת
אזור: data_sufficiency
סוג החלטה: data_sufficiency
כפי שמופיע: בהמלצת מערכת: עדיין אין מספיק מידע על שינוי לאורך זמן.",high,
360,SD-HE-00780,mixed_or_unclear,utils/learning-patterns-analysis.js,1492,recommendation_engine,recommendation,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: recommendation
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: מה לעשות בבית: חזרה איטית על הבסיס ב… — משימה קצרה, בדיקה מול הפתרון, בלי עלייה מהירה מדי ברמה.",medium,placeholders substituted
361,SD-HE-00781,mixed_or_unclear,utils/learning-patterns-analysis.js,1495,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: מה לעשות בבית: לפרק את הלחץ למהירות — תרגול באותה רמת קושי עם דגש על דיוק לפני מהירות, בלי להוריד רמה לכל המקצוע.",high,
362,SD-HE-00784,mixed_or_unclear,utils/learning-patterns-analysis.js,1504,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: מה לעשות בבית: לבנות עצמאות בהדרגה — תרגול קצר עם פחות עזרה אחרי שההבנה ברורה, בלי לדחוף עלייה מהירה מדי ברמה.",high,
363,SD-HE-00785,mixed_or_unclear,utils/learning-patterns-analysis.js,1508,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: מה לעשות בבית: לשמור על תרגול קצר וקבוע, ולבדוק שהרמה נשמרת לפני שינוי הגדרות.",high,
364,SD-HE-00787,mixed_or_unclear,utils/learning-patterns-analysis.js,1514,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לא לדחוף עלייה מהירה מדי ברמה או כיתה בבית בלי הצלחה שחוזרת ובלי ירידה בהילד עדיין נעזר ברמזים.",high,
365,SD-HE-00788,mixed_or_unclear,utils/learning-patterns-analysis.js,1517,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לא להפוך קושי במצב מהירות לירידת רמה בכל המקצוע.",high,
366,SD-HE-00789,mixed_or_unclear,utils/learning-patterns-analysis.js,1520,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לא לרדת מיד לרמה קלה בלי לנסות קודם חיזוק ממוקד באותה רמה.",high,
367,SD-HE-00791,mixed_or_unclear,utils/learning-patterns-analysis.js,1526,recommendation_engine,general,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: general
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לא לפרש ירידה קצרה ככישלון קבוע — עדיף זהירות ובדיקה חוזרת.",high,
368,SD-HE-00794,mixed_or_unclear,utils/learning-patterns-analysis.js,1571,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: יש מידע מסוים, אבל גם נתונים שדורשים זהירות — כדאי לעקוב ולא למהר לקבוע כיוון חזק מדי.",high,
369,SD-HE-00796,mixed_or_unclear,utils/learning-patterns-analysis.js,1575,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: התמונה במקצוע עדיין מעורבת — כדאי לעבור על הנושאים בנפרד.",high,
370,SD-HE-00798,mixed_or_unclear,utils/learning-patterns-analysis.js,1646,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לעקוב לפני שינוי מהותי.",high,
371,SD-HE-00799,mixed_or_unclear,utils/learning-patterns-analysis.js,1653,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לעצור לרגע לפני קידום: לחזור על אותה רמה עם מפגשים קצרים עד שמתייצב דיוק.",high,
372,SD-HE-00800,mixed_or_unclear,utils/learning-patterns-analysis.js,1657,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: לוודא חזרה על טעויות דומות באותה רמה לפני פתיחת נושא חדש.",high,
373,SD-HE-00802,mixed_or_unclear,utils/learning-patterns-analysis.js,1765,recommendation_engine,recommendation,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: recommendation
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: ב…: … ·",medium,placeholders substituted
374,SD-HE-00803,mixed_or_unclear,utils/learning-patterns-analysis.js,1895,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לפתוח קודם ייצוב בסיס קצר במקצוע הזה — ורק אז להרחיב.",high,
375,SD-HE-00805,mixed_or_unclear,utils/learning-patterns-analysis.js,2100,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לתרגל עוד קצת … — נרשמו … טעויות דומות בתקופה שנבחרה. נשארים עם תרגול ממוקד ולא עם «לנסות לתקן הכול בבת אחת».",medium,placeholders substituted
376,SD-HE-00806,mixed_or_unclear,utils/learning-patterns-analysis.js,2112,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: חוזרת אותה טעות — …. זה לא חירום, אבל שווה לטפל. מומלץ לשבת יחד על דוגמה אחת ולעבור עליה בקול צעד אחר צעד.",medium,placeholders substituted
377,SD-HE-00808,mixed_or_unclear,utils/learning-patterns-analysis.js,2127,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: להמשיך לתרגל בנוחות בנושא … — הרמה שם נשמרת (דיוק כ־…%).",medium,placeholders substituted
378,SD-HE-00809,mixed_or_unclear,utils/learning-patterns-analysis.js,2132,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: מומלץ לעודד על ההתמדה בנושא … — רואים הצלחה חוזרת; שימור הרגל חיובי חשוב לא פחות מתיקון טעויות.",medium,placeholders substituted
379,SD-HE-00819,mixed_or_unclear,utils/learning-patterns-analysis.js,2352,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לתרגל עוד קצת בנושא: בהשוואת כמויות או מספרים — נרשמו 7 טעויות דומות בתקופה שנבחרה. נשארים עם תרגול ממוקד ולא עם «לנסות לתקן הכול בבת אחת».",high,
380,SD-HE-00820,mixed_or_unclear,utils/learning-patterns-analysis.js,2360,recommendation_engine,progression,progression,ניסוח שמציע שינוי רמה או המשך התקדמות.,"בהמלצות מערכת
אזור: progression
סוג החלטה: progression
כפי שמופיע: בהמלצת מערכת: להמשיך לתרגל בנוחות בנושא חיבור — הרמה שם נשמרת (דיוק כ־93%).",high,
381,SD-HE-00822,mixed_or_unclear,utils/learning-patterns-analysis.js,2376,recommendation_engine,student_feedback,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: student_feedback
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: מומלץ לעודד על ההתמדה בנושא חיבור — רואים הצלחה חוזרת; שימור הרגל חיובי חשוב לא פחות מתיקון טעויות.",high,
382,SD-HE-00830,mixed_or_unclear,utils/learning-patterns-analysis.js,2451,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לתרגל עוד קצת בנושא: בלבול חוזר בין היקף לשטח — נרשמו 6 טעויות דומות בתקופה שנבחרה. נשארים עם תרגול ממוקד ולא עם «לנסות לתקן הכול בבת אחת».",high,
383,SD-HE-00837,mixed_or_unclear,utils/learning-patterns-analysis.js,2580,recommendation_engine,general,recommendation,המלצת פעולה על בסיס ניתוח למידה.,"בהמלצות מערכת
אזור: general
סוג החלטה: recommendation
כפי שמופיע: בהמלצת מערכת: כדאי לתרגל עוד קצת בנושא: במילות יחס ובמבנה משפט — נרשמו 6 טעויות דומות בתקופה שנבחרה. נשארים עם תרגול ממוקד ולא עם «לנסות לתקן הכול בבת אחת».",high,
