scenarioId,totalQuestions,correctAnswers,totalErrors,accuracyPct,patternTag,patternCount,patternRatioOfQuestions,patternRatioOfErrors,sessions,days,sameSessionOnly,crossSession,crossDay,observedPatternLevel,evidenceStrength,taxonomyId,classificationState,patternLayer,engineDecision,engineDecisionAuthority,adcAction,blockPatternClaim,patternKey,patternLabel,parentSafeLabelHe,enrichApplied,parentFacingText,badge,visualVariant,cardColorHint,category,clearWeak,detectedPattern,appearsRegular,appearsDetailed,appearsShort
q40_w24_share0.4,40,16,24,40,mt:calculation_off_by_one,10,0.25,0.4167,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_w24_share0.5,40,16,24,40,mt:calculation_off_by_one,12,0.3,0.5,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_w24_share0.6,40,16,24,40,mt:calculation_off_by_one,14,0.35,0.5833,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-14 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_w24_share0.75,40,16,24,40,mt:calculation_off_by_one,18,0.45,0.75,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-18 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_w24_share1,40,16,24,40,mt:calculation_off_by_one,24,0.6,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-24 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
bound_count_1,5,0,5,0,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,emerging,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 5 שגיאות מתוך 5 שאלות (0% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 5 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_count_2,5,0,5,0,mt:calculation_off_by_one,2,0.4,0.4,1,1,true,false,false,repeated,emerging,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 5 שגיאות מתוך 5 שאלות (0% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 5 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_count_3,5,0,5,0,mt:calculation_off_by_one,3,0.6,0.6,1,1,true,false,false,repeated,emerging,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 5 שגיאות מתוך 5 שאלות (0% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 5 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_ratio_1of5,10,5,5,50,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (10 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 10 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
bound_ratio_2of5,10,5,5,50,mt:calculation_off_by_one,2,0.2,0.4,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (10 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 10 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
bound_ratio_3of5,10,5,5,50,mt:calculation_off_by_one,3,0.3,0.6,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (10 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 10 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
bound_consistent_q11,11,3,8,27,mt:calculation_off_by_one,4,0.3636,0.5,1,1,true,false,false,repeated,supported,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 8 שגיאות מתוך 11 שאלות (27% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 11 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_consistent_ratio_fail,12,4,8,33,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 8 שגיאות מתוך 12 שאלות (33% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_consistent_ok,12,4,8,33,mt:calculation_off_by_one,4,0.3333,0.5,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
bound_consistent_above,12,4,8,33,mt:calculation_off_by_one,5,0.4167,0.625,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
bound_strong_q39,39,19,20,49,mt:calculation_off_by_one,12,0.3077,0.6,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 39 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
bound_strong_ratio_fail,40,20,20,50,mt:calculation_off_by_one,9,0.225,0.45,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-9 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
bound_strong_ok,40,20,20,50,mt:calculation_off_by_one,10,0.25,0.5,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
bound_strong_above,40,20,20,50,mt:calculation_off_by_one,12,0.3,0.6,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
bound_T0_q4,4,1,3,25,mt:calculation_off_by_one,3,0.75,1,1,1,true,false,false,observed,small_sample,,unclassified_no_de2_unit,,insufficient_data,insufficient_data,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic, מבוסס על 4 שאלות שנפתרו בנושא, נראה דפוס מוקדם של טעויות.",מעט שאלות - עדיין אין מספיק נתונים,neutral,bg-slate-500/10 border border-slate-400/35,A_insufficient_info,false,,true,true,true
bound_T1_q5,5,2,3,40,mt:calculation_off_by_one,3,0.6,1,1,1,true,false,false,repeated,emerging,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 3 שגיאות מתוך 5 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 5 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
bound_mastery_q9_acc89,9,8,1,89,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,supported,,unclassified_no_de2_unit,,early_direction_only,early_direction_only,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראית הצלחה יציבה בשאלות שנפתרו. מבוסס על 9 שאלות שנפתרו בנושא.,מעט שאלות - עדיין אין מספיק נתונים,neutral,bg-slate-500/10 border border-slate-400/35,B_early_direction,false,,true,true,true
bound_mastery_q10,10,9,1,90,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,supported,,unclassified_no_de2_unit,,mastery_stable,mastery_stable,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic נראית הצלחה טובה ויציבה (10 שאלות, 90% דיוק). מבוסס על 10 שאלות שנפתרו בנושא.",מצוין,advance,bg-emerald-500/15 border border-emerald-400/45,E_strength_or_mastery,false,,true,true,true
bound_mastery_100_q10,10,10,0,100,mt:calculation_off_by_one,0,0,0,1,1,true,false,false,none,supported,,unclassified_no_de2_unit,,mastery_stable,mastery_stable,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic נראית הצלחה טובה ויציבה (10 שאלות, 100% דיוק). מבוסס על 10 שאלות שנפתרו בנושא.",מצוין,advance,bg-emerald-500/15 border border-emerald-400/45,E_strength_or_mastery,false,,true,true,true
bound_mastery_100_q9_early,9,9,0,100,mt:calculation_off_by_one,0,0,0,1,1,true,false,false,none,supported,,unclassified_no_de2_unit,,early_direction_only,early_direction_only,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראית הצלחה יציבה בשאלות שנפתרו. מבוסס על 9 שאלות שנפתרו בנושא.,מעט שאלות - עדיין אין מספיק נתונים,neutral,bg-slate-500/10 border border-slate-400/35,B_early_direction,false,,true,true,true
bound_acc_83_partial,12,10,2,83,mt:calculation_off_by_one,2,0.1667,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (83% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 12 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
bound_acc_67_strengthen,12,8,4,67,mt:calculation_off_by_one,4,0.3333,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
bound_acc_50_strengthen,12,6,6,50,mt:calculation_off_by_one,6,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
bound_acc_42_gap,12,5,7,42,mt:calculation_off_by_one,7,0.5833,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
unmapped_measure_confusion,25,11,14,44,mt:measure_confusion,8,0.32,0.5714,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:measure_confusion,unknown,,false,בנושא audit_topic נראה קושי ברור. 14 שגיאות מתוך 25 שאלות (44% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
mapped_off_by_one_enrich,20,10,10,50,mt:calculation_off_by_one,6,0.3,0.6,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
combo_countFail_ratioFail,12,2,10,17,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 10 שגיאות מתוך 12 שאלות (17% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
combo_countPass_ratioFail,12,2,10,17,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 10 שגיאות מתוך 12 שאלות (17% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
combo_countFail_ratioPass,12,10,2,83,mt:calculation_off_by_one,1,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,partial_stable,partial_stable,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש הבנה חלקית (83% דיוק), אבל עדיין צריך חיזוק כדי להגיע ליציבות. מבוסס על 12 שאלות שנפתרו בנושא.",במעקב,maintain,bg-sky-500/10 border border-sky-400/35,E_strength_or_mastery,false,,true,true,true
combo_bothPass,12,2,10,17,mt:calculation_off_by_one,4,0.3333,0.4,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
combo_fewQuestions,4,0,4,0,mt:calculation_off_by_one,3,0.75,0.75,1,1,true,false,false,observed,small_sample,,unclassified_no_de2_unit,,insufficient_data,insufficient_data,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic, מבוסס על 4 שאלות שנפתרו בנושא, נראה דפוס מוקדם של טעויות.",מעט שאלות - עדיין אין מספיק נתונים,neutral,bg-slate-500/10 border border-slate-400/35,A_insufficient_info,false,,true,true,true
combo_enoughQuestions,12,4,8,33,mt:calculation_off_by_one,4,0.3333,0.5,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
